POS_TAG ID POS NEG LIST_OF_WORDS
n 20858 0.0 0.0 शूकधानी,पिनकुशन,राजनधानी
n 18417 0.0 0.0 कँगूरा,कंगूरा,झिख
n 27890 0.0 0.0 सूच्यग्र,व्यग्रः
n 6385 0.0 0.0 नलिका,नली,चोंगा,पोंगा,चोंगी,पोंगी,नलिकांए
n 6432 0.0 0.0 चिलम,चिलमची
n 1315 0.0 0.0 पिस्टन,पिसटन,पिस्टनों
n 1316 0.0 0.0 पिस्टन_राड,पिस्टन_रॉड,पिस्टन_छड़,पिस्टन_दंड,पिस्टनफोन
n 14754 0.0 0.0 अखैनी,जेली,पाँचा,
n 33367 0.0 0.0 प्लेट,प्लेटों
n 7477 0.0 0.0 मचान,मैरा,पाढ़,मचानों
n 6529 0.0 0.0 खेल_मैदान,क्रीड़ास्थल,खेलमैदान,क्रिड़ांगन,प्रांगण,हैमैदान
n 12054 0.0 0.0 चुनट,चुनन,चुनत,चुन्नट,चुन्नत,चुन्नन,ॄ
n 28876 0.0 0.0 हल,लांगल,सीर,कुंतल,कुन्तल,गाकील,रहलिए
n 7030 0.0 0.0 फाल,हल_का_फल,झड़ीपानी
n 17400 0.0 0.0 साहुल,अधोलंब,अधोलम्ब,सौल,सौला,साहुजी
a 4603 0.0 0.0 बिकाऊ,विक्रेय,बिकनेवाला,विक्रयार्थ,पण्य,बिकाऊं
a 25501 0.125 0.0 उपचारित,चिकित्सित,अनोपचारित
a 25502 0.0 0.75 अनुपचारित,अचिकित्सित,अनुपचाय
a 2352 0.125 0.5 अनुपलब्ध,अप्राप्य,अलभ्य,अनधिगम्य,अनमिलता,अप्राप्त,अनुपलबधता
a 35473 0.0 0.0 पंजीकृत,पंजीबद्ध,दर्ज़,दर्ज,रिकार्ड,रेकार्ड,गैरपंजीकृत
a 16787 0.0 0.75 अनियमित,नियमरहित,बेकायदा,बेक़ायदा,अनियमियता
n 5651 0.0 0.0 हड़पना,कब्ज़ा_करना,हथियाना,गटकना,पचाना,पचा_लेना,हज़म_करना,हजम_करना,हज्म_करना,खाना,डकारना,हड़पनेकी
n 4722 0.0 0.0 खूँटा,किल्ला,खूंटा,मेख,खूँटवे
n 6026 0.0 0.0 कुंड,कुण्ड,मचकुंड
n 7156 0.0 0.0 बरसाती,बरसातों
n 7207 0.0 0.0 बहाली,पुनर्नियुक्ति,पुनर्बहाली
n 3475 0.0 0.0 पतीली,देगची,गंजी,भगोनी
n 4848 0.0 0.0 गमला:1,ह
n 11897 0.0 0.0 काया-कल्प,कायाकल्प,काया_कल्प,कायाएं
n 27469 0.125 0.0 कुम्हारी,कुंभकारी,कुम्भकारी,कुलाली,कुंभारी,कुम्भारी,कुम्हारगिरी,कुम्हारक
n 22124 0.0 0.0 बिजली-करघा,बिजली_करघा,पावरलूम,हिमाचल
n 22871 0.0 0.0 मुद्रणयंत्र,मुद्रणयन्त्र,मुद्रण-यंत्र,मुद्रण-यन्त्र,मुद्रण_यंत्र,मुद्रण_यन्त्र,मुद्रण
n 9639 0.0 0.0 भराई,भरवाई,भराव,गोद
n 5239 0.0 0.0 छाप,छापा,छप्पा,हल््की
n 19296 0.0 0.0 छाप,छापा,छप्पा,हल््की
n 4515 0.0 0.25 जेल,जेलख़ाना,कारागार,बंदी_गृह,क़ैदख़ाना,कैदखाना,कारावास,हवालात,तिहाड
n 7412 0.0 0.25 अस्त्र,अस्त्रनो
n 18527 0.0 0.0 प्रोजेक्टर,प्रक्षेपक,प्रोजेक्टर्स
n 4318 0.0 0.0 काँटा,कांटा,काँटाटोली
n 8915 0.0 0.0 सटीक,सटीक
n 10691 0.0 0.75 जलना,आगूं
n 8869 0.0 0.0 लौकी,घीया,कद्दू,तरोई
n 16880 0.0 0.0 पंच,मेेंं
n 675 0.0 0.0 कठपुतली,दारुका,काष्ठ_पुत्तलिका,लामकठपुतली
n 14234 0.0 0.0 रानी,राज्ञी,रानीतू
n 14269 0.0 0.0 कुनैन,कुनै
n 3620 0.0 0.0 तरकश,तरकस,तूणीर,भाथा,चोंगा,निषंग,तूण,तीर
n 28303 0.0 0.0 कोलाहल,शोरग़ुल,शोरगुल,शोरशराबा,शोर-शराबा,हल्लागुल्ला,हल्ला-गुल्ला,शोर,हंगामा,हल्ला,खलबल,खल-बल,चिल्लमचिल्ला,सोर,चिल्लपों,चिल्लपौं,कोलाहलु
n 13989 0.125 0.0 आकाशवाणी,युववाणी
n 7327 0.0 0.0 बेड़ा,तिरना,तरापा,नबेड़ा
n 3315 0.0 0.0 डंडा,डंड,डण्डा,डण्ड,डंडाें
n 28202 0.0 0.0 पटरी-शीर्ष,पटरी_शीर्ष,पटरी_पर्यन्त,रेलहेड,शीर्षशीर्ष
n 28201 0.0 0.0 पटरी-शीर्ष,पटरी_शीर्ष,पटरी_पर्यन्त,रेलहेड,शीर्षशीर्ष
n 1545 0.0 0.0 रेलवे_जंक्शन,जंक्शन,रेल_मार्ग_संयोग,रेलवे_जंकशन,जंकशन,एमजंक्शन
n 7157 0.0 0.0 बरसाती_कोट,बरसातख़ूब
n 14452 0.0 0.0 भेड़ा,मेष,मेढ़ा,अवि,अविक,गड्डर,दभेड़ा
n 673 0.0 0.0 गतिविधि,क्रिया_कलाप,हरकत,कार्य_कलाप,गतिविधयां
n 5627 0.0 0.0 अविवेकी,नासमझ,विवेकहीन,अबोध,अजान,अजानी,बेसमझ,अनसमझा,अनसमझ,अबधू,अबुध,अबुझ,अविवेकता
n 10025 0.0 0.0 वाचनालय,वचनालय
n 13568 0.0 0.0 रिकार्डर,रेकार्डर,टेपरिकार्डर
n 18487 0.0 0.0 रील,रियल
n 23101 0.0 0.0 नियामक,विधायक,नियामकगण
n 7225 0.0 0.0 लगाम,बागडोर,रास,बाग,वल्गा,प्रासेव,नकेल
n 26641 0.0 0.0 रिमोट,रिमोट_कंट्रोल,दूर-नियामक,दूर-नियंता,दूर-नियन्ता,दूर-नियंत्रक,दूर-नियन्त्रक,रिमोटली
n 12627 0.0 0.0 समाधि,समाधिा
n 32486 0.0 0.0 हौज़,हौज,हौद,दह,हौज़खास
n 28300 0.0 0.0 निवास,जयनिवास
n 3604 0.0 0.0 विश्राम_स्थल,आरामगाह,विश्रान्ति-गृह,विश्रामग्रह
n 6896 0.0 0.0 फीता,रिबन,मज़ाज
n 26826 0.0 0.0 आरोही,सवार,देशअवरोही
n 6346 0.0 0.0 राइफल,राईफल,राइफलथी
n 5095 0.0 0.0 नेमि,रिम,नेमिज
n 6825 0.25 0.125 छल्ला,कड़ा,वलय,हेछल्ला
n 5828 0.0 0.0 मार्ग,रास्ता,डगर,पथ,बाट,राह,पंथ,सड़क,अध्व,सबील,रास्ते
n 6591 0.0 0.0 सड़क,रोड,पक्की_सड़क,सड़क_मार्ग,सड़क
n 372 0.0 0.0 सरिया,छड़ी,सलाख़,सलाख़ा,सलाई,शलाका,बगथला
n 18540 0.0 0.0 बेलन,बेलना,बेलनक
n 23888 0.0 0.0 बेलन,बेलनक
n 7331 0.0 0.0 बेलन,बेलना,बेलनक
n 1522 0.0 0.0 छवाई,छाजन,बिछवाई
n 3552 0.0 0.0 कमरा,कक्ष,घर,कमरावहां
n 28299 0.0 0.0 अड्डा,अड्डे
n 16275 0.0 0.0 अड्डा,अड्डे
n 17215 0.0 0.0 गुलाबजल,गुलाब-जल,आबगुल,गुलाब_जल,गुलाबजान
n 26839 0.0 0.0 चरखी,चकरी,चक्री,चरखीक
n 8677 0.0 0.0 खंडहर,खण्डहर,खँडहर,ध्वंसावशेष,भग्नावशेष,खंडर,खण्डर,खंडहरहो
n 8559 0.0 0.0 हवाई_पट्टी,उड्डयन_पट्टी,रनवे,विमान_पट्टी,हवाईपट्टी,उड्डयनपट्टी,विमानपट्टी,घुरहुपट्टी
n 28297 0.0 0.0 गेरुआ_वस्त्र,गैरिक_वस्त्र,जोगिया_वस्त्र,गेरुआ_कपड़ा,गैरिक_कपड़ा,जोगिया_कपड़ा,गेरुआधारी
n 6156 0.0 0.0 दास_प्रथा,सामाजिक
n 4837 0.0 0.0 सैडल_हार्स,राइडिंग_हार्स,माउंट,माउन्ट,सवारी_घोड़ा,आरोहण_अश्व,झारखंडरांचीजमशेदपुरधनबादगुमलाहज़ारीब़ागपलामूसिमडेगालोहरदगालातेहारकोडरमागढ़वाचतरारामगढ़बोकारोदेवघरदुमकासाहिबगंजपाकुड़कतरासजामताड़ागोड्डाझरियागिरिडीहचाईबासाआदित्यपुरघाटशिलासराईकेलाचक्रधरपुरक्रिकेट
n 12888 0.0 0.0 खुरजी,गाछी,परतल,
n 5990 0.75 0.0 सकुशल,कुशलतापूर्वक,कुशलपूर्वक,सही_सलामत,सही-सलामत,बख़ैर,बखैर,बख़ैरीय,बखैरीयत,सुरक्षिततः,सकुशलता
a 9513 0.0 0.0 निवेदित,निवेद्य
a 10877 0.5 0.125 असंबंधित,असंबद्ध,संबंधरहित,अटपट,अटपटा,अनन्वित,अप्रसंग,असम्बन्धित,असम्बद्ध,सम्बन्धरहित,अबद्ध,असंबंध
a 897 0.0 0.0 संबंधित,संबद्ध,सम्बन्धित,सम्बंधित
a 7759 0.125 0.0 संलग्न,संबद्ध,अनुलग्न,अनुविद्ध,अनुसंबद्ध,अनुसम्बद्ध,अभिलीन,संलग्
a 29234 0.0 0.375 अग्राह्य,अग्रह्य,अग्रहणीय,जनग्राह्य
a 2836 0.0 0.625 असंबंधित,असंबद्ध,संबंधरहित,अटपट,अटपटा,अनन्वित,अप्रसंग,असम्बन्धित,असम्बद्ध,सम्बन्धरहित,अबद्ध,असंबंध
a 2473 0.0 0.0 प्रासंगिक,प्रसंग-संबंधी,प्रासंगिक
a 10967 0.625 0.0 लागू,लागूू
a 847 0.0 0.0 निद्रामग्न,सोया,सोता,सोता_हुआ,निद्रित,निद्रागत,सुप्त,निद्रालीन
a 5285 0.5 0.0 जागरूक,चैतन्य,जागरूकों
n 13192 0.0 0.0 तश्तरी,रकाबी,रिकाबी,तशतरी,तश्तराईन
n 28296 0.0 0.0 समोवार,जोवार
n 23636 0.0 0.0 चंदन,गंधराज,मलयज,संदल,महागंध,चंदनं
n 12561 0.0 0.0 साटन,पीलाम,हूडि
n 4462 0.0 0.0 चुन्नी,चुनी,चुन्नीबाई
n 28662 0.0 0.0 पाइट,पाड़,पोळ्
n 10758 0.0 0.0 बस्ता,स्कूल_बैग,कमरबस्ता
n 4513 0.0 0.0 कैंची,कतरनी,कर्तनी,कैंचीं
n 2857 0.0 0.375 दुर्व्यवहार,दुराचार,कुव्यवहार,बदसलूकी,अनाचार,दुराचरण,अनाचरण,कदाचार,कुचाल,अपचाल,दुष्टाचरण,अपकरण,अपचार,दुर्व्यव्हार
n 23490 0.0 0.0 अंक_तालिका,अंकतालिका,अंक-तालिका,कीतालिका
n 4176 0.0 0.0 खुरुचनी,खुरचनी,खुरचन,क्रिफ्फ्वेक्न्फ्द्जुह्ग्विओल्स्ग्र्म्३फ्ज्निफ्ह्ग्फ्ह्सित्मिज्धेसिउथ्मिदुग्भ्फिउघिउफ्व्न्य्
n 24280 0.0 0.0 खुरुचनी,खुरचनी,क्रिफ्फ्वेक्न्फ्द्जुह्ग्विओल्स्ग्र्म्३फ्ज्निफ्ह्ग्फ्ह्सित्मिज्धेसिउथ्मिदुग्भ्फिउघिउफ्व्न्य्
n 21802 0.0 0.0 स्क्रू,पेंच,पेच,कुल्फ़ी,कुल्फी,कुलफ़ी,कुलफी,स्क्रूगेज
n 9483 0.0 0.0 पेचकश,पेचकस,पेचक
n 20223 0.0 0.0 पेंच,पेच,चूड़ी,पेंचक
n 28229 0.0 0.0 नक्काशी,नक्क़ाशी,नक्काशे
n 20634 0.0 0.0 काई,प्रयोगजनवश
n 10968 0.0 0.0 टाँका,सिलाई_टाँका,सीवन,टांका,सिलाई_टांका,टाँकों
n 34195 0.0 0.0 बैठाना,बिठाना,बैठारना,बैठालना,बैठाने
n 11528 0.0 0.0 उत्पीड़न,अत्याचार,ताड़न,ताड़ना,प्रताड़ना,प्रताड़न,एवमउत्पीड़न
n 6823 0.0 0.0 पालकी,पीनस,मियाना,म्याना,खड़खड़िया,शिविका,सुखासन,पालकीमे
n 14354 0.0 0.0 बियाड़,बियाय
n 24307 0.0 0.0 सीस्मोग्राफ,सीस्मोग्राफ़,सिस्मोग्राफ,सिस्मोग्राफ़,सीस्मोग्राम
n 12729 0.0 0.0 सितारा,तारा,चमकी,सिताराओ
n 26850 0.0 0.0 सर्पिल,सर्पिला,सर्पिलों
n 26851 0.25 0.0 सर्पिल,सर्पिला,सर्पिलों
n 14503 0.0 0.0 सत्ता,सत्ती,सत्तामद
n 8350 0.0 0.0 सूई,सुई,सीवनी,सूईं,सूची,सूजी,सोजन,सुई
n 15226 0.0 0.0 छाया,छाँह,साया,छाँव,अनातय,छायाजब
n 34641 0.0 0.0 शेम्पू,सेंपू,शैम्पू
n 4537 0.0 0.0 म्यान,मियान,पिधान,म्यानें
n 787 0.0 0.0 चादर:1,चद्दर:1,चादरजो
n 1898 0.0 0.0 आला,ताक,ताखा,जद्दे
n 11206 0.0 0.0 सुव्यवस्थित,सुविन्यस्त,सुप्रबंधित,सुव्यव्वस्थित
n 27492 0.0 0.0 फूँकना,नष्ट_करना,डुबोना,डुबाना,बरबाद_करना,फेंकना,बहाना,लुटाना,गँवाना,बिलवाना,बैठाना,बिठाना,फूँकों
n 14015 0.0 0.0 कमीज़,कमीज,शमीज़
n 24173 0.0 0.0 शर्टिंग,मार्केर्टिंग
n 5650 0.0 0.0 जूता,उपानह,पदत्राण,पादत्राण,पापोश,जूते
n 28294 0.0 0.0 दृश्य,नज़ारा,नजारा,सीन,मंजर,दृश्य़
n 7329 0.0 0.0 बेलचा,बेलचे
n 8997 0.0 0.0 चिड़िया,चिड़िया
n 18282 0.0 0.0 तल,स्तर,संस्तर,सतह,आनत
n 26748 0.0 0.0 दृष्टि,दृष्टि_क्षमता,द्रष्टि
n 6624 0.0 0.0 रेशम-तागा,पाट,रेशमो
n 406 0.0 0.0 सितार,सितारा,वायलन
n 12213 0.0 0.0 छक्का,छक्की,चौक्का
n 8713 0.0 0.0 आँचल,छोर,पल्ला,पल्लू,अँचरा,अंचल,अँचला,अचरा,भीआँचल
n 28292 0.0 0.0 आँचल,छोर,पल्ला,पल्लू,अँचरा,अंचल,अँचला,अचरा,भीआँचल
n 28717 0.0 0.375 पलायनवाद,पलायनवादिता
n 28290 0.0 0.0 स्कलकैप,टोपी,स्कलटेस
n 8519 0.0 0.0 पटिया,फलक,पट्टी,स्लेट_पट्टी,स्लेट,कखड़ी
n 19592 0.0 0.0 सरकाना,खिसकाना,खसकाना,घसकाना,घिसकाना,टसकाना,मुरकाना
n 23634 0.0 0.5 हवाई_चप्पल,स्लीपर,नेताऊंची
n 7019 0.0 0.0 पाश,फंदा,फन्दा,फँसौरी,फँसरी,लोचनि
n 10241 0.0 0.0 बुझाना,बुताना,बुझाऊं
n 8288 0.0 0.0 पीलू,तिलंग
n 14395 0.0 0.0 फुटबाल,फ़ुटबाल,फुटबालर
n 25533 0.0 0.0 सोफा,सोफ़ा,सोफापर
n 20039 0.0 0.0 कहिया,कहियासँ
n 8991 0.0 0.0 तलवा,तलुआ,तल,चरण_तल,पदतल,पादतल,तला,बेतलवा
n 20411 0.0 0.0 हुकुम,हुकुमपाल
n 9544 0.0 0.0 फुलझड़ी,फुलझरी,फुलझडी
n 11675 0.0 0.0 क़लाबाज़ी,कलाबाजी,कलैया,ढेंकली,ढेंकुली,ढेंकुर,सपेराबाज़ी
n 28289 0.0 0.0 शीघ्रगामी_मोटर_नौका,शीघ्रगामी_मोटर-नौका,शीघ्रगामी_यंत्रचालित_नौका,शीघ्रगामी_यांत्रिक_नौका,वक्रगामी
n 386 0.0 0.0 गति_मापक,गति_मापी,स्पीडोमीटर,मीटर,भारत
n 3156 0.0 0.0 तकला,तकवा,मिथान
n 5165 0.0 0.0 चरख़ा,चरखा,रहँटा,चरख़
n 3742 0.0 0.0 थूकदानी,उगलदान,पीकदान,पूगपात्र,पूगपीठ,औघड़दानी
a 32050 0.25 0.625 अनादरणीय,निरादरणीय,असम्माननीय,अमाननीय,अपूजनीय,अपूज्य,अमान्य,अनादरपूर्ण
a 3510 0.625 0.0 समाधान्य,समाधेय,समाधान्
a 3701 0.0 0.0 आरक्षित,व्याससिद्ध,अवशोसित
a 980 0.0 0.0 अनारक्षित,अनारक्षितों
a 26265 0.625 0.0 आदरणीय,सम्माननीय,समादरणीय,सम्मान्य,मान्य,माननीय,अभिजात,अदरणीय
a 31 1.0 0.0 सभ्य,भद्र,शील,शिष्ट,शालीन,सुशील,तमीज़दार,तमीजदार,आचारवान्,आचारवान,अनवर,नसतालीक,नसतालीक़,असभ्य
a 32050 0.5 0.25 अनादरणीय,निरादरणीय,असम्माननीय,अमाननीय,अपूजनीय,अपूज्य,अमान्य,अनादरपूर्ण
a 2774 0.625 0.0 उत्तरदायी,उत्तरदायक,जवाबदेह,ज़िम्मेदार,जिम्मेदार,झ़िम्मेवार,झिम्मेवार,जिम्मेदार
n 26933 0.0 0.0 ताशपत्ता,तासपत्ता,कार्ड,पत्ता,तास_पत्ता,ताश_पत्ता,हवापत्ता
n 24513 0.0 0.0 ताशपत्ता,तासपत्ता,कार्ड,पत्ता,तास_पत्ता,ताश_पत्ता,हवापत्ता
n 8917 0.0 0.0 टोंटी,टोंटीदार
n 6837 0.0 0.0 पिचकारी,पिचकी,पचूका,वस्ति,पिचकारि
n 25261 0.0 0.0 वसंत,बसंत,ऋतुराज,कुसुमाकर,बसंत_ऋतु,वसंत_ऋतु,वसन्त,बहार,पिकप्रिय,पिकानंद,पिकानन्द,माधव,काशीकर
n 14286 0.0 0.0 भुगतान_कृत,अदा,चुकाया_हुआ,चुकता,भुगतान
n 26762 0.0 0.0 भुगतान_कृत,अदा,चुकाया_हुआ,चुकता,भुगतान
n 12946 0.0 0.0 संकाय,स्टाफ,फैकल्टी,संकायवार
n 465 0.0 0.0 मंच,स्टेज,मचान,मंचों
n 5764 0.0 0.0 मोहर,मुहर,मुद्रा,स्टांप,अंकक,स्टैंप,स्टैम्प,सील,छापा,सोसइटी
n 28214 0.0 0.0 स्टेशन,स्टेशनों
n 464 0.0 0.0 मूर्ति,प्रतिमा,मूरत,बूत,हैमूर्ति
n 2369 0.0 0.0 वाष्प_नौका,अगिन_वोट,वाष्प_पोत,वाष्प_यान,अगिन_बोट,वाष्पदबाव
n 1309 0.0 0.0 वाष्प_इंजन,भाप_इंजन,वाष्प
n 7330 0.0 0.0 रोलर,रोलरों
n 4744 0.0 0.5 खेल,तमाशा,खेल_प्रदर्शन,खेलने
n 26860 0.0 0.0 चालन-चक्का,परिचालन-चक्का,स्टेयरिंग_व्हील,फचक्का
n 5823 0.0 0.0 पैड़ी,पैरी,पौड़ी,सीढ़ी,सोपान,पायदान,वैड़ी
n 13378 0.0 0.0 आला,परिश्रावक,स्थेटिसकोप,जद्दे
n 9897 0.0 0.0 रकाब,पायरा,गरकाब
n 23719 0.0 0.0 सिलाई,सिलाझ
n 28281 0.0 0.0 स्टोल,स्टोल्टज़
n 28211 0.0 0.0 गुठली,कुसली,अँठली,आँठी,अंठी,गुठलियों
n 14530 0.125 0.5 झाड़ा_फिरना,पाखाना_करना,पाख़ाना_करना,टट्टी_करना,दिशा_मैदान_करना,करना,झाड़पोंछ
n 8790 0.0 0.0 चलनी,झंझरी,छलनी,छाननी,नेकचलनी
n 34077 0.0 0.0 तंतु_वाद्य,तंत्री_वाद्य,तार_वाद्य,तंत_वाद्य,तत_वाद्य,तंतुवाद्य,वीणाडमरूकवाद्य
n 28282 0.0 0.0 स्कीइंग,स्किंग,वाटरस्कीइंग
n 11732 0.0 0.0 फूली,फूल,फूलीं
n 8742 0.0 0.0 अध्ययन,पठन,ज्ञानार्जन,पढ़ाई,अधीती,अधिगमन,शोध
n 20399 0.0 0.0 खूँटी,ठूँठी,खूँटाक
n 26753 0.0 0.0 शलाका,तूलिका,पादशलाका
n 26861 0.0 0.0 सेट,अनुदेशों
n 24171 0.0 0.0 सूटिंग,शूटिंग
n 9206 0.0 0.0 धूपघड़ी,छाया_यंत्र,नरयंत्र,धूपघड़ियों
n 31379 0.0 0.0 स्नान,नहान,स्नानस्नान
n 4274 0.0 0.0 धूप_स्नान,आतपस्नान,धूप-स्नान,भापस्नान
n 6736 0.0 0.0 स्वेटर,स्वैटर,स्वेटरों
n 5656 0.0 0.0 झूम,माचोके
n 30042 0.0 0.0 तलवार,तेग,शायक,करवाल,करबाल,असि,शमशेर,शमसेर,शमशीर,शमसीर,सुजड़,धाराधर,धजबड़,दमजोड़ा,बीजल,दुधारी
n 11472 0.0 0.125 गुप्ती,गुप्त
n 6838 0.0 0.0 सुई,सूई,इंजैक्शन,इंजैकशन,इंजेक्शन,चुभोकर
n 26862 0.0 0.0 तरीक़े_से,तरीके_से,तरतीब_से,क़रीने_से,करीने_से,व्यवस्थापूर्वक,व्यवस्थिततः,क़रीनावार,करीनावार,तरीक़़े
n 9849 0.0 0.0 टिकिया,टिक्की,बट्टी,टिकियां
n 12544 0.0 0.0 मेज़पोश,मेजपोश,सुफरा,मेज़को
n 4992 0.0 0.0 टिकिया,टिक्की,बट्टी,टिकियां
n 1508 0.125 0.0 ताजमहल,ताज,ताजमहल
n 8676 0.0 0.0 डफली,दायरा,ढफली
n 8965 0.0 0.0 तंदूर,नेतंदूर
n 26863 0.0 0.0 टैंकर,टैंकरों
n 9565 0.0 0.0 टेप,माप-पट्टी,रिकॉर्डॆड
n 10607 0.0 0.0 फ़ोन,फोन,टेलिफोन,टेलिफ़ोन,दूरभाष,टेलिफ़ून,टेलिफून,टेलीफोन,दूरध्वनि,दूर-ध्वनि,मोबाइल
n 23196 0.0 0.0 चोंगा,रिसीवर,रिसीवॅर,चोंगड़
n 5584 0.0 0.0 धनुर्विद्या,तीरंदाज़ी,बाण_विद्या,तीरंदाजी,तीरंदाज़ी,धनुषर्विद्या
n 10916 0.0 0.0 कनपटी,कर्णपटी,शंख,गंडमंडल,गण्डमण्डल,गंडस्थल,गण्डस्थल,कनपटा
n 12277 0.0 0.0 कनपटी,कर्णपटी,शंख,गंडमंडल,गण्डमण्डल,गंडस्थल,गण्डस्थल,कनपटा
n 28756 0.125 0.0 अड्डा,स्टेशन,परिवहन_स्थल,अड्डे
n 22664 0.0 0.0 परखनली,परखनलियां
n 12027 0.0 0.0 तापमापी,थर्मामीटर,तापमापक_यंत्र,भूतापमापी
n 2010 0.0 0.0 अंगुश्ताना,अंगुश
n 923 0.0 0.0 वस्तु,चीज़,चीज,वस्तुओें
n 8994 0.0 0.0 तसमा,तस्मा,कुड़ि
n 4843 0.0 0.0 सिंहासन,राजगद्दी,राजसिंहासन,तख्त,तख़्त,तख्ता,तख़्ता,सिंहासनबतीसी
n 23103 0.0 0.0 टाइमर,काल-समंजक,समय-नियामक,काल_समंजक,समय_नियामक,पार्टटाइमर
n 23135 0.0 0.0 टिंचर,टिंचरी
n 13009 0.0 0.0 चमक-दमक,चमकदमक,तड़क-भड़क,तड़कभड़क,नु
n 23197 0.0 0.0 टोस्टर,टोस्ट
n 11005 0.0 0.0 खूँटी,खूँटाक
n 11812 0.0 0.0 पुष्टई,पुष्टः
n 14118 0.125 0.0 दाँत,दंत,रदन,दंश,रद,दाँतों
n 23281 0.0 0.0 टूथब्रश,टूथ-ब्रश,टूथ_ब्रश,टूथब्रुश
n 7760 0.0 0.0 टूथ_पेस्ट,टूथपेस्ट,पेस्ट,चैपेस्ट
n 23284 0.0 0.0 दँतखोदनी,दँतखुदनी,दँतकुरेदनी,
n 9693 0.0 0.0 दंत-मंजन,दंतमंजन,दन्त-मंजन,दन्तमंजन,मंजन,टूथपाउडर,टूथ_पाउडर,पिलेट्स
n 15133 0.0 0.0 अंगोछी,अँगोछी,गमछी,अंगोँ
n 15254 0.0 0.0 मीनार,धरहरा,जलमीनार
n 2961 0.0 0.0 खोजी,खोजू,खोजीं
n 6628 0.0 0.0 पटरी,रेल_पटरी,रेल_पथ,रेलवे_लाइन,पटरीसे
n 13103 0.0 0.0 ट्रैक्टर,टेक्टर,ट्रैक्टर्स
n 26867 0.0 0.0 प्रशिक्षण,प्रशिक्षा,प्रशिक्षण
n 23587 0.0 0.0 ट्रांसफार्मर,ट्रांसफ़ॉर्मर,ट्रान्सफार्मर,ट्रान्सफ़ॉर्मर,परिणामित्र,ट्रांसफार्मराें
n 14154 0.0 0.0 मछमारी,मच्छीमारी,माहीगिरी,कागमारी
n 23859 0.0 0.0 कोशागार,कोष,कोश,भंडार,भण्डार,ख़ज़ाना,खजाना,खज़ाना,शीतागार
n 26868 0.0 0.0 तिपतिया,तिपत्ती,दुपतिया
n 4819 0.0 0.0 खाई,खंदक,पाटती
n 8085 0.0 0.0 त्रिशूल,त्रिशिख,त्रिशीर्षक,पिनाक,त्रिशूलमु
n 24196 0.0 0.0 ट्रिगर,ट्रिगरानस
n 19115 0.0 0.0 तिपाई,त्रिपादिका,टिपाई
n 4120 0.0 0.0 करनी,कन्नी,करणी,करवानी
n 15660 0.0 0.0 सुरंग,अधोमार्ग,टनल,टनेल,बोगदा,सुरंगे
n 25655 0.0 0.25 टरबाइन,टरबाईन,टरबाइन_मशीन,टरबाईन_मशीन,गैसटरबाइन
n 18420 0.0 0.0 बुर्ज,बुर्ज़,बुर्जवा
n 8893 0.0 0.0 टंकण-यंत्र,टाइपराइटर,टाइप-राइटर,षडीयंत्र
n 24564 0.0 0.0 अतिसूक्ष्मदर्शी,अतिसूक्ष्मदर्श
n 5495 0.0 0.0 छतरी,छोटा_छाता,छतरीधरती
n 10760 0.0 0.0 वरदी,वर्दी,परिच्छद,यूनिफार्म,गणवेश,कनटोप
n 28276 0.25 0.0 ऊपरी_बर्थ,ऊपरी_सीट,नेताऊंची
n 9845 0.0 0.0 मूत्रालय,पेशाबखाना,पेशाब_घर,मूत्रा
n 4186 0.0 0.0 घड़ा,घट,कलश,कलशा,कलसा,घैला,घड़ावन
n 34315 0.0 0.0 खेल,खेल-कूद,क्रीड़ा,खिलवाड़,खेलवाड़,खेलने
n 27771 0.0 0.375 परिवर्तित_रूप,परिवर्तितकर
n 12244 0.0 0.0 वार्निश,लुक,वार्निशों
n 12400 0.0 0.0 फूलदान,गुलदान,फूलदानी
n 23785 0.0 0.0 वैसलिन,वैसलीन
n 1892 0.0 0.0 आगमन,आना,आवक,आगमननव
n 13867 0.0 0.0 सवारी_गाड़ी,सवारी,सवारीसवारी
n 7494 0.0 0.0 मखमली,मख़मली,मखमलीपन
n 403 0.0 0.0 वायलिन,बेला,गायलिन
n 14397 0.0 0.0 बालीबाल,वालीबाल,वौलीबाल,वॉलीबॉल,बॉलीबाल
n 5311 0.0 0.0 छड़ी,दंडिका,लकुट,कछड़ी
n 1543 0.0 0.0 असुविधा,कठिनाई,दिक्क़त,दिक्कत,परेशानी,मुश्किल,असुविधाक
n 3145 0.0 0.0 असुविधा,कठिनाई,दिक्क़त,दिक्कत,परेशानी,मुश्किल,असुविधाक
n 26869 0.0 0.0 असुविधा,कठिनाई,दिक्क़त,दिक्कत,परेशानी,मुश्किल,असुविधाक
n 9586 0.0 0.0 बटुआ,बटुवा,पर्स,बटुए
n 21369 0.0 0.0 गेंद,बाल,बॉल,गेंदों
n 28273 0.0 0.0 चौकसी_मीनार,निरीक्षण_मीनार,पर्यवेक्षण_मीनार,चौकसी_धरहरा,निरीक्षण_धरहरा,पर्यवेक्षण_धरहरा,मीनारगेट
n 6060 0.0 0.0 अनुवा,अनुवाँशिक
n 12331 0.0 0.0 मीटर,फीट
n 9373 0.0 0.0 पनचक्की,जलचक्की
n 7499 0.0 0.0 बरसाती,बरसातों
