Word,Positivity,Negativity,Objectivity
Nabalus_alba,0.0,0.0,1.0
Prenanthes_alba,0.0,0.0,1.0
lion's_foot,0.0,0.0,1.0
gall_of_the_earth,0.0,0.0,1.0
Nabalus_serpentarius,0.0,0.0,1.0
Prenanthes_serpentaria,0.0,0.0,1.0
Olearia,0.0,0.0,1.0
genus_Olearia,0.0,0.0,1.0
daisybush,0.0,0.0,1.0
daisy-bush,0.0,0.0,1.0
daisy_bush,0.0,0.0,1.0
muskwood,0.0,0.0,1.0
Olearia_argophylla,0.0,0.0,1.0
New_Zealand_daisybush,0.125,0.0,0.875
Olearia_haastii,0.125,0.0,0.875
Onopordum,0.0,0.0,1.0
genus_Onopordum,0.0,0.0,1.0
Onopordon,0.0,0.0,1.0
genus_Onopordon,0.0,0.0,1.0
cotton_thistle,0.0,0.0,1.0
Scotch_thistle,0.0,0.0,1.0
Onopordum_acanthium,0.0,0.0,1.0
Onopordon_acanthium,0.0,0.0,1.0
genus_Othonna,0.0,0.0,1.0
othonna,0.0,0.0,1.0
Ozothamnus,0.0,0.0,1.0
genus_Ozothamnus,0.0,0.0,1.0
cascade_everlasting,0.0,0.0,1.0
Ozothamnus_secundiflorus,0.0,0.0,1.0
Helichrysum_secundiflorum,0.0,0.0,1.0
Packera,0.0,0.0,1.0
genus_Packera,0.0,0.0,1.0
butterweed,0.0,0.0,1.0
golden_groundsel,0.0,0.0,1.0
golden_ragwort,0.0,0.0,1.0
Packera_aurea,0.0,0.0,1.0
Senecio_aureus,0.0,0.0,1.0
Parthenium,0.0,0.0,1.0
genus_Parthenium,0.0,0.0,1.0
guayule,0.0,0.0,1.0
Parthenium_argentatum,0.0,0.0,1.0
bastard_feverfew,0.0,0.0,1.0
Parthenium_hysterophorus,0.0,0.0,1.0
American_feverfew,0.0,0.0,1.0
wild_quinine,0.0,0.0,1.0
prairie_dock,0.0,0.0,1.0
Parthenium_integrifolium,0.0,0.0,1.0
Pericallis,0.0,0.0,1.0
genus_Pericallis,0.0,0.0,1.0
cineraria,0.0,0.0,1.0
Pericallis_cruenta,0.0,0.0,1.0
Senecio_cruentus,0.0,0.0,1.0
florest's_cineraria,0.0,0.0,1.0
Pericallis_hybrida,0.0,0.0,1.0
Petasites,0.0,0.0,1.0
genus_Petasites,0.0,0.0,1.0
butterbur,0.0,0.0,1.0
bog_rhubarb,0.0,0.0,1.0
Petasites_hybridus,0.0,0.0,1.0
Petasites_vulgaris,0.0,0.0,1.0
winter_heliotrope,0.0,0.0,1.0
sweet_coltsfoot,0.0,0.0,1.0
Petasites_fragrans,0.0,0.0,1.0
Petasites_sagitattus,0.0,0.0,1.0
Picris,0.0,0.0,1.0
genus_Picris,0.0,0.0,1.0
oxtongue,0.0,0.0,1.0
bristly_oxtongue,0.0,0.0,1.0
bugloss,0.0,0.0,1.0
Picris_echioides,0.0,0.0,1.0
Pilosella,0.0,0.0,1.0
genus_Pilosella,0.0,0.0,1.0
orange_hawkweed,0.0,0.0,1.0
Pilosella_aurantiaca,0.0,0.0,1.0
Hieracium_aurantiacum,0.0,0.0,1.0
mouse-ear_hawkweed,0.0,0.0,1.0
Pilosella_officinarum,0.0,0.0,1.0
Hieracium_pilocella,0.0,0.0,1.0
Piqueria,0.0,0.0,1.0
genus_Piqueria,0.0,0.0,1.0
stevia,0.0,0.0,1.0
Prenanthes,0.0,0.0,1.0
genus_Prenanthes,0.0,0.0,1.0
Prenanthes_purpurea,0.0,0.0,1.0
genus_Pteropogon,0.0,0.0,1.0
pteropogon,0.0,0.0,1.0
Pteropogon_humboltianum,0.0,0.0,1.0
Pulicaria,0.0,0.0,1.0
genus_Pulicaria,0.0,0.0,1.0
feabane_mullet,0.0,0.0,1.0
Pulicaria_dysenterica,0.0,0.0,1.0
Pyrethrum,0.0,0.0,1.0
genus_Pyrethrum,0.0,0.0,1.0
Raoulia,0.0,0.0,1.0
genus_Raoulia,0.0,0.0,1.0
Raoulia_lutescens,0.0,0.0,1.0
Raoulia_australis,0.0,0.0,1.0
Ratibida,0.0,0.0,1.0
genus_Ratibida,0.0,0.0,1.0
Mexican_hat,0.0,0.0,1.0
Ratibida_columnaris,0.0,0.0,1.0
long-head_coneflower,0.0,0.0,1.0
prairie_coneflower,0.0,0.0,1.0
Ratibida_columnifera,0.0,0.0,1.0
Ratibida_tagetes,0.0,0.0,1.0
genus_Rhodanthe,0.0,0.0,1.0
Swan_River_everlasting,0.0,0.0,1.0
rhodanthe,0.0,0.0,1.0
Rhodanthe_manglesii,0.0,0.0,1.0
Helipterum_manglesii,0.0,0.0,1.0
Rudbeckia,0.0,0.0,1.0
genus_Rudbeckia,0.0,0.0,1.0
black-eyed_Susan,0.0,0.0,1.0
Rudbeckia_hirta,0.0,0.0,1.0
Rudbeckia_serotina,0.0,0.0,1.0
cutleaved_coneflower,0.0,0.0,1.0
Rudbeckia_laciniata,0.0,0.0,1.0
golden_glow,0.0,0.0,1.0
double_gold,0.0,0.0,1.0
hortensia,0.0,0.0,1.0
Rudbeckia_laciniata_hortensia,0.0,0.0,1.0
Santolina,0.0,0.0,1.0
genus_Santolina,0.0,0.0,1.0
lavender_cotton,0.0,0.0,1.0
Santolina_chamaecyparissus,0.0,0.0,1.0
Sanvitalia,0.0,0.0,1.0
genus_Sanvitalia,0.0,0.0,1.0
creeping_zinnia,0.0,0.0,1.0
Sanvitalia_procumbens,0.0,0.0,1.0
Saussurea,0.0,0.0,1.0
genus_Saussurea,0.0,0.0,1.0
costusroot,0.0,0.0,1.0
Saussurea_costus,0.0,0.0,1.0
Saussurea_lappa,0.0,0.0,1.0
Scolymus,0.0,0.0,1.0
genus_Scolymus,0.0,0.0,1.0
golden_thistle,0.0,0.0,1.0
Spanish_oyster_plant,0.0,0.0,1.0
Scolymus_hispanicus,0.0,0.0,1.0
Senecio,0.0,0.0,1.0
genus_Senecio,0.0,0.0,1.0
nodding_groundsel,0.0,0.0,1.0
Senecio_bigelovii,0.0,0.0,1.0
Senecio_cineraria,0.0,0.0,1.0
Cineraria_maritima,0.0,0.0,1.0
threadleaf_groundsel,0.0,0.0,1.0
Senecio_doublasii,0.0,0.0,1.0
ragwort,0.0,0.0,1.0
Senecio_glabellus,0.0,0.0,1.0
tansy_ragwort,0.0,0.0,1.0
benweed,0.0,0.0,1.0
Senecio_jacobaea,0.0,0.0,1.0
arrowleaf_groundsel,0.0,0.0,1.0
Senecio_triangularis,0.0,0.0,1.0
groundsel,0.0,0.0,1.0
Senecio_vulgaris,0.0,0.0,1.0
genus_Scorzonera,0.0,0.0,1.0
viper's_grass,0.0,0.0,1.0
Scorzonera_hispanica,0.0,0.0,1.0
Sericocarpus,0.0,0.0,1.0
genus_Sericocarpus,0.0,0.0,1.0
white-topped_aster,0.0,0.0,1.0
narrow-leaved_white-topped_aster,0.0,0.0,1.0
Seriphidium,0.0,0.0,1.0
genus_Seriphidium,0.0,0.0,1.0
silver_sage,0.0,0.0,1.0
silver_sagebrush,0.0,0.0,1.0
grey_sage,0.0,0.0,1.0
gray_sage,0.0,0.0,1.0
Seriphidium_canum,0.0,0.0,1.0
Artemisia_cana,0.0,0.0,1.0
sea_wormwood,0.0,0.0,1.0
Seriphidium_maritimum,0.0,0.0,1.0
Artemisia_maritima,0.0,0.0,1.0
big_sagebrush,0.0,0.0,1.0
blue_sage,0.0,0.0,1.0
Seriphidium_tridentatum,0.0,0.0,1.0
Artemisia_tridentata,0.0,0.0,1.0
Serratula,0.0,0.0,1.0
genus_Serratula,0.0,0.0,1.0
sawwort,0.0,0.0,1.0
Serratula_tinctoria,0.0,0.0,1.0
Silphium,0.0,0.0,1.0
genus_Silphium,0.0,0.0,1.0
Silphium_laciniatum,0.0,0.0,1.0
Silybum,0.0,0.0,1.0
genus_Silybum,0.0,0.0,1.0
milk_thistle,0.0,0.0,1.0
lady's_thistle,0.0,0.0,1.0
Our_Lady's_mild_thistle,0.0,0.0,1.0
holy_thistle,0.0,0.0,1.0
Silybum_marianum,0.0,0.0,1.0
Solidago,0.0,0.0,1.0
genus_Solidago,0.0,0.0,1.0
goldenrod,0.0,0.0,1.0
silverrod,0.0,0.0,1.0
Solidago_bicolor,0.0,0.0,1.0
meadow_goldenrod,0.0,0.0,1.0
Canadian_goldenrod,0.0,0.0,1.0
Solidago_canadensis,0.0,0.0,1.0
Missouri_goldenrod,0.0,0.0,1.0
Solidago_missouriensis,0.0,0.0,1.0
alpine_goldenrod,0.0,0.0,1.0
Solidago_multiradiata,0.0,0.0,1.0
grey_goldenrod,0.0,0.0,1.0
gray_goldenrod,0.0,0.0,1.0
Solidago_nemoralis,0.0,0.0,1.0
Blue_Mountain_tea,0.0,0.0,1.0
sweet_goldenrod,0.0,0.0,1.0
Solidago_odora,0.0,0.0,1.0
dyer's_weed,0.0,0.0,1.0
Solidago_rugosa,0.0,0.0,1.0
seaside_goldenrod,0.0,0.0,1.0
beach_goldenrod,0.0,0.0,1.0
Solidago_sempervirens,0.0,0.0,1.0
narrow_goldenrod,0.0,0.0,1.0
Solidago_spathulata,0.0,0.0,1.0
Boott's_goldenrod,0.0,0.0,1.0
Elliott's_goldenrod,0.0,0.0,1.0
Ohio_goldenrod,0.0,0.0,1.0
rough-stemmed_goldenrod,0.0,0.0,1.0
showy_goldenrod,0.0,0.0,1.0
tall_goldenrod,0.0,0.0,1.0
zigzag_goldenrod,0.0,0.0,1.0
broad_leaved_goldenrod,0.0,0.0,1.0
Sonchus,0.0,0.0,1.0
genus_Sonchus,0.0,0.0,1.0
sow_thistle,0.0,0.0,1.0
milkweed,0.0,0.0,1.0
Sonchus_oleraceus,0.0,0.0,1.0
Stenotus,0.0,0.0,1.0
genus_Stenotus,0.0,0.0,1.0
stemless_golden_weed,0.0,0.0,1.0
Stenotus_acaulis,0.0,0.0,1.0
Haplopappus_acaulis,0.0,0.0,1.0
genus_Stevia,0.0,0.0,1.0
Stokesia,0.0,0.0,1.0
genus_Stokesia,0.0,0.0,1.0
stokes'_aster,0.0,0.0,1.0
cornflower_aster,0.0,0.0,1.0
Stokesia_laevis,0.0,0.0,1.0
Tageteste,0.0,0.0,1.0
genus_Tagetes,0.0,0.0,1.0
marigold,0.0,0.0,1.0
African_marigold,0.0,0.0,1.0
big_marigold,0.0,0.0,1.0
Aztec_marigold,0.0,0.0,1.0
Tagetes_erecta,0.0,0.0,1.0
French_marigold,0.25,0.0,0.75
Tagetes_patula,0.25,0.0,0.75
Tanacetum,0.0,0.0,1.0
genus_Tanacetum,0.0,0.0,1.0
alecost,0.0,0.0,1.0
bible_leaf,0.0,0.0,1.0
mint_geranium,0.0,0.0,1.0
balsam_herb,0.0,0.0,1.0
Tanacetum_balsamita,0.0,0.0,1.0
Chrysanthemum_balsamita,0.0,0.0,1.0
camphor_dune_tansy,0.0,0.0,1.0
Tanacetum_camphoratum,0.0,0.0,1.0
painted_daisy,0.0,0.0,1.0
pyrethrum,0.0,0.0,1.0
Tanacetum_coccineum,0.0,0.0,1.0
Chrysanthemum_coccineum,0.0,0.0,1.0
Dalmatian_pyrethrum,0.0,0.0,1.0
Dalmatia_pyrethrum,0.0,0.0,1.0
Tanacetum_cinerariifolium,0.0,0.0,1.0
Chrysanthemum_cinerariifolium,0.0,0.0,1.0
northern_dune_tansy,0.0,0.0,1.0
Tanacetum_douglasii,0.0,0.0,1.0
feverfew,0.0,0.0,1.0
Tanacetum_parthenium,0.0,0.0,1.0
Chrysanthemum_parthenium,0.0,0.0,1.0
silver-lace,0.0,0.0,1.0
silver_lace,0.0,0.0,1.0
Tanacetum_ptarmiciflorum,0.0,0.0,1.0
Chrysanthemum_ptarmiciflorum,0.0,0.0,1.0
tansy,0.0,0.0,1.0
golden_buttons,0.0,0.0,1.0
scented_fern,0.0,0.0,1.0
Tanacetum_vulgare,0.0,0.0,1.0
Taraxacum,0.0,0.0,1.0
genus_Taraxacum,0.0,0.0,1.0
dandelion,0.0,0.0,1.0
blowball,0.0,0.0,1.0
common_dandelion,0.0,0.0,1.0
Taraxacum_ruderalia,0.0,0.0,1.0
Taraxacum_officinale,0.0,0.0,1.0
Russian_dandelion,0.0,0.0,1.0
kok-saghyz,0.0,0.0,1.0
kok-sagyz,0.0,0.0,1.0
Taraxacum_kok-saghyz,0.0,0.0,1.0
Tetraneuris,0.0,0.0,1.0
genus_Tetraneuris,0.0,0.0,1.0
stemless_hymenoxys,0.0,0.0,1.0
Tetraneuris_acaulis,0.0,0.0,1.0
Hymenoxys_acaulis,0.0,0.0,1.0
old_man_of_the_mountain,0.0,0.0,1.0
alpine_sunflower,0.0,0.0,1.0
Tetraneuris_grandiflora,0.0,0.0,1.0
Hymenoxys_grandiflora,0.0,0.0,1.0
genus_Tithonia,0.0,0.0,1.0
Mexican_sunflower,0.0,0.0,1.0
tithonia,0.0,0.0,1.0
Townsendia,0.0,0.0,1.0
genus_Townsendia,0.0,0.0,1.0
Easter_daisy,0.0,0.0,1.0
stemless_daisy,0.0,0.0,1.0
Townsendia_Exscapa,0.0,0.0,1.0
Tragopogon,0.0,0.0,1.0
genus_Tragopogon,0.0,0.0,1.0
yellow_salsify,0.0,0.0,1.0
Tragopogon_dubius,0.0,0.0,1.0
Tragopogon_porrifolius,0.0,0.0,1.0
meadow_salsify,0.0,0.0,1.0
goatsbeard,0.0,0.0,1.0
shepherd's_clock,0.0,0.0,1.0
Tragopogon_pratensis,0.0,0.0,1.0
Trilisa,0.0,0.0,1.0
genus_Trilisa,0.0,0.0,1.0
wild_vanilla,0.0,0.0,1.0
Trilisa_odoratissima,0.0,0.0,1.0
Tripleurospermum,0.0,0.0,1.0
genus_Tripleurospermum,0.0,0.0,1.0
scentless_camomile,0.0,0.0,1.0
scentless_false_camomile,0.0,0.0,1.0
scentless_mayweed,0.0,0.0,1.0
scentless_hayweed,0.0,0.0,1.0
Tripleurospermum_inodorum,0.0,0.0,1.0
Matricaria_inodorum,0.0,0.0,1.0
turfing_daisy,0.0,0.0,1.0
Tripleurospermum_oreades_tchihatchewii,0.0,0.0,1.0
Matricaria_oreades,0.0,0.0,1.0
Tripleurospermum_tchihatchewii,0.0,0.0,1.0
Matricaria_tchihatchewii,0.0,0.0,1.0
Tussilago,0.0,0.0,1.0
genus_Tussilago,0.0,0.0,1.0
coltsfoot,0.0,0.0,1.0
Tussilago_farfara,0.0,0.0,1.0
genus_Ursinia,0.0,0.0,1.0
ursinia,0.0,0.0,1.0
Verbesina,0.0,0.0,1.0
genus_Verbesina,0.0,0.0,1.0
Actinomeris,0.0,0.0,1.0
genus_Actinomeris,0.0,0.0,1.0
crownbeard,0.0,0.0,1.0
crown-beard,0.0,0.0,1.0
crown_beard,0.0,0.0,1.0
wingstem,0.0,0.0,1.0
golden_ironweed,0.0,0.0,1.0
yellow_ironweed,0.0,0.0,1.0
golden_honey_plant,0.0,0.0,1.0
Verbesina_alternifolia,0.0,0.0,1.0
Actinomeris_alternifolia,0.0,0.0,1.0
cowpen_daisy,0.0,0.0,1.0
golden_crownbeard,0.0,0.0,1.0
golden_crown_beard,0.0,0.0,1.0
butter_daisy,0.0,0.0,1.0
Verbesina_encelioides,0.0,0.0,1.0
Ximenesia_encelioides,0.0,0.0,1.0
gravelweed,0.0,0.0,1.0
Verbesina_helianthoides,0.0,0.0,1.0
Virginia_crownbeard,0.0,0.0,1.0
frostweed,0.0,0.0,1.0
frost-weed,0.0,0.0,1.0
Verbesina_virginica,0.0,0.0,1.0
genus_Vernonia,0.0,0.0,1.0
ironweed,0.0,0.0,1.0
vernonia,0.0,0.0,1.0
genus_Wyethia,0.0,0.0,1.0
mule's_ears,0.0,0.0,1.0
Wyethia_amplexicaulis,0.0,0.0,1.0
white-rayed_mule's_ears,0.0,0.0,1.0
Wyethia_helianthoides,0.0,0.0,1.0
Xanthium,0.0,0.0,1.0
genus_Xanthium,0.0,0.0,1.0
cockle-bur,0.0,0.0,1.0
cockleburr,0.0,0.0,1.0
cockle-burr,0.0,0.0,1.0
genus_Xeranthemum,0.0,0.0,1.0
xeranthemum,0.0,0.0,1.0
immortelle,0.0,0.0,1.0
Xeranthemum_annuum,0.0,0.0,1.0
genus_Zinnia,0.0,0.0,1.0
zinnia,0.0,0.0,1.0
old_maid_flower,0.0,0.0,1.0
white_zinnia,0.0,0.0,1.0
Zinnia_acerosa,0.0,0.0,1.0
little_golden_zinnia,0.0,0.0,1.0
Zinnia_grandiflora,0.0,0.0,1.0
Loasaceae,0.0,0.0,1.0
family_Loasaceae,0.0,0.0,1.0
loasa_family,0.0,0.0,1.0
genus_Loasa,0.0,0.0,1.0
loasa,0.0,0.0,1.0
Mentzelia,0.0,0.25,0.75
genus_Mentzelia,0.0,0.25,0.75
Mentzelia_livicaulis,0.0,0.0,1.0
Mentzelia_laevicaulis,0.0,0.0,1.0
bartonia,0.0,0.0,1.0
Mentzelia_lindleyi,0.0,0.0,1.0
achene,0.0,0.0,1.0
samara,0.0,0.0,1.0
key_fruit,0.0,0.0,1.0
Campanulaceae,0.0,0.0,1.0
family_Campanulaceae,0.0,0.0,1.0
bellflower_family,0.0,0.0,1.0
genus_Campanula,0.0,0.0,1.0
campanula,0.0,0.0,1.0
bellflower,0.0,0.0,1.0
harebell,0.0,0.0,1.0
bluebell,0.0,0.0,1.0
Campanula_rotundifolia,0.0,0.0,1.0
creeping_bellflower,0.0,0.0,1.0
Campanula_rapunculoides,0.0,0.0,1.0
Canterbury_bell,0.0,0.0,1.0
cup_and_saucer,0.0,0.0,1.0
Campanula_medium,0.0,0.0,1.0
southern_harebell,0.0,0.0,1.0
Campanula_divaricata,0.0,0.0,1.0
tall_bellflower,0.0,0.0,1.0
Campanula_americana,0.0,0.0,1.0
marsh_bellflower,0.0,0.0,1.0
Campanula_aparinoides,0.0,0.0,1.0
clustered_bellflower,0.0,0.0,1.0
Campanula_glomerata,0.0,0.0,1.0
peach_bells,0.0,0.0,1.0
peach_bell,0.0,0.0,1.0
willow_bell,0.0,0.0,1.0
Campanula_persicifolia,0.0,0.0,1.0
chimney_plant,0.0,0.0,1.0
chimney_bellflower,0.0,0.0,1.0
Campanula_pyramidalis,0.0,0.0,1.0
rampion,0.0,0.0,1.0
rampion_bellflower,0.0,0.0,1.0
Campanula_rapunculus,0.0,0.0,1.0
throatwort,0.0,0.0,1.0
nettle-leaved_bellflower,0.0,0.0,1.0
Campanula_trachelium,0.0,0.0,1.0
tussock_bellflower,0.0,0.0,1.0
spreading_bellflower,0.0,0.0,1.0
Campanula_carpatica,0.0,0.0,1.0
Orchidales,0.0,0.25,0.75
order_Orchidales,0.0,0.25,0.75
Orchidaceae,0.0,0.0,1.0
family_Orchidaceae,0.0,0.0,1.0
orchid_family,0.0,0.0,1.0
orchid,0.0,0.0,1.0
orchidaceous_plant,0.0,0.0,1.0
genus_Orchis,0.0,0.0,1.0
male_orchis,0.0,0.0,1.0
early_purple_orchid,0.0,0.0,1.0
Orchis_mascula,0.0,0.0,1.0
butterfly_orchid,0.0,0.03125,0.96875
butterfly_orchis,0.0,0.0,1.0
Orchis_papilionaceae,0.0,0.0,1.0
showy_orchis,0.0,0.0,1.0
purple_orchis,0.0,0.0,1.0
purple-hooded_orchis,0.0,0.0,1.0
Orchis_spectabilis,0.0,0.0,1.0
genus_Aerides,0.0,0.0,1.0
aerides,0.0,0.0,1.0
genus_Angrecum,0.0,0.0,1.0
Angraecum,0.0,0.0,1.0
genus_Angraecum,0.0,0.0,1.0
angrecum,0.0,0.0,1.0
Anoectochilus,0.375,0.0,0.625
genus_Anoectochilus,0.375,0.0,0.625
jewel_orchid,0.0,0.0,1.0
Aplectrum,0.0,0.0,1.0
genus_Aplectrum,0.0,0.0,1.0
puttyroot,0.0,0.0,1.0
adam-and-eve,0.0,0.0,1.0
Aplectrum_hyemale,0.0,0.0,1.0
genus_Arethusa,0.0,0.0,1.0
arethusa,0.0,0.0,1.0
bog_rose,0.0,0.0,1.0
dragon's_mouth,0.0,0.0,1.0
Arethusa_bulbosa,0.0,0.0,1.0
genus_Bletia,0.0,0.0,1.0
bletia,0.0,0.0,1.0
Bletilla,0.0,0.0,1.0
genus_Bletilla,0.0,0.0,1.0
Bletilla_striata,0.0,0.0,1.0
Bletia_striata,0.0,0.0,1.0
pseudobulb,0.0,0.625,0.375
genus_Brassavola,0.0,0.0,1.0
brassavola,0.0,0.0,1.0
Brassia,0.0,0.0,1.0
genus_Brassia,0.0,0.0,1.0
spider_orchid,0.0,0.0,1.0
Brassia_lawrenceana,0.0,0.0,1.0
Brassia_verrucosa,0.0,0.0,1.0
genus_Caladenia,0.0,0.0,1.0
caladenia,0.0,0.0,1.0
zebra_orchid,0.0,0.0,1.0
Caladenia_cairnsiana,0.0,0.0,1.0
genus_Calanthe,0.0,0.0,1.0
calanthe,0.0,0.0,1.0
Calopogon,0.0,0.0,1.0
genus_Calopogon,0.0,0.0,1.0
Calopogon_pulchellum,0.0,0.0,1.0
Calopogon_tuberosum,0.0,0.0,1.0
genus_Calypso,0.0,0.0,1.0
calypso,0.25,0.0,0.75
fairy-slipper,0.25,0.0,0.75
Calypso_bulbosa,0.25,0.0,0.75
Catasetum,0.0,0.0,1.0
genus_Catasetum,0.0,0.0,1.0
jumping_orchid,0.0,0.0,1.0
Catasetum_macrocarpum,0.0,0.0,1.0
genus_Cattleya,0.0,0.0,1.0
cattleya,0.375,0.25,0.375
Cephalanthera,0.0,0.0,1.0
genus_Cephalanthera,0.0,0.0,1.0
helleborine,0.0,0.03125,0.96875
red_helleborine,0.0,0.0,1.0
Cephalanthera_rubra,0.0,0.0,1.0
Cleistes,0.0,0.0,1.0
genus_Cleistes,0.0,0.0,1.0
spreading_pogonia,0.0,0.0,1.0
funnel-crest_rosebud_orchid,0.0,0.0,1.0
Cleistes_divaricata,0.0,0.0,1.0
Pogonia_divaricata,0.0,0.0,1.0
rosebud_orchid,0.0,0.0,1.0
Cleistes_rosea,0.0,0.0,1.0
Pogonia_rosea,0.0,0.0,1.0
Coeloglossum,0.0,0.0,1.0
genus_Coeloglossum,0.0,0.0,1.0
satyr_orchid,0.0,0.0,1.0
Coeloglossum_bracteatum,0.0,0.0,1.0
frog_orchid,0.0,0.0,1.0
Coeloglossum_viride,0.0,0.0,1.0
genus_Coelogyne,0.0,0.0,1.0
coelogyne,0.125,0.0,0.875
Corallorhiza,0.0,0.0,1.0
genus_Corallorhiza,0.0,0.0,1.0
coral_root,0.0,0.0,1.0
spotted_coral_root,0.0,0.0,1.0
Corallorhiza_maculata,0.0,0.0,1.0
striped_coral_root,0.0,0.0,1.0
Corallorhiza_striata,0.0,0.0,1.0
early_coral_root,0.0,0.0,1.0
pale_coral_root,0.0,0.0,1.0
Corallorhiza_trifida,0.0,0.0,1.0
Coryanthes,0.0,0.0,1.0
genus_Coryanthes,0.0,0.0,1.0
helmet_orchid,0.0,0.0,1.0
Cycnoches,0.0,0.0,1.0
genus_Cycnoches,0.0,0.0,1.0
swan_orchid,0.125,0.0,0.875
swanflower,0.125,0.0,0.875
swan-flower,0.125,0.0,0.875
swanneck,0.125,0.0,0.875
swan-neck,0.125,0.0,0.875
genus_Cymbidium,0.0,0.0,1.0
cymbid,0.0,0.0,1.0
cymbidium,0.0,0.0,1.0
Cypripedium,0.0,0.0,1.0
genus_Cypripedium,0.0,0.0,1.0
cypripedia,0.0,0.0,1.0
lady's_slipper,0.0,0.5,0.5
lady-slipper,0.0,0.5,0.5
ladies'_slipper,0.0,0.5,0.5
slipper_orchid,0.0,0.5,0.5
moccasin_flower,0.0,0.0,1.0
nerveroot,0.0,0.0,1.0
Cypripedium_acaule,0.0,0.0,1.0
common_lady's-slipper,0.0,0.0,1.0
showy_lady's-slipper,0.0,0.0,1.0
showy_lady_slipper,0.0,0.0,1.0
Cypripedium_reginae,0.0,0.0,1.0
Cypripedium_album,0.0,0.0,1.0
ram's-head,0.0,0.0,1.0
ram's-head_lady's_slipper,0.0,0.0,1.0
Cypripedium_arietinum,0.0,0.0,1.0
yellow_lady's_slipper,0.0,0.0,1.0
yellow_lady-slipper,0.0,0.0,1.0
Cypripedium_calceolus,0.0,0.0,1.0
Cypripedium_parviflorum,0.0,0.0,1.0
large_yellow_lady's_slipper,0.0,0.0,1.0
Cypripedium_calceolus_pubescens,0.0,0.0,1.0
California_lady's_slipper,0.0,0.0,1.0
Cypripedium_californicum,0.0,0.0,1.0
clustered_lady's_slipper,0.0,0.0,1.0
Cypripedium_fasciculatum,0.0,0.0,1.0
mountain_lady's_slipper,0.0,0.0,1.0
Cypripedium_montanum,0.0,0.0,1.0
Dactylorhiza,0.0,0.0,1.0
genus_Dactylorhiza,0.0,0.0,1.0
marsh_orchid,0.0,0.0,1.0
common_spotted_orchid,0.0,0.0,1.0
Dactylorhiza_fuchsii,0.0,0.0,1.0
Dactylorhiza_maculata_fuchsii,0.0,0.0,1.0
genus_Dendrobium,0.0,0.0,1.0
dendrobium,0.0,0.0,1.0
genus_Disa,0.0,0.0,1.0
disa,0.0,0.0,1.0
genus_Dracula,0.0,0.0,1.0
Dryadella,0.0,0.0,1.0
genus_Dryadella,0.0,0.0,1.0
Eburophyton,0.0,0.0,1.0
genus_Eburophyton,0.0,0.0,1.0
phantom_orchid,0.0,0.0,1.0
snow_orchid,0.0,0.0,1.0
Eburophyton_austinae,0.0,0.0,1.0
Encyclia,0.0,0.0,1.0
genus_Encyclia,0.0,0.0,1.0
tulip_orchid,0.0,0.0,1.0
Encyclia_citrina,0.0,0.0,1.0
Cattleya_citrina,0.0,0.0,1.0
Encyclia_tampensis,0.0,0.0,1.0
Epidendrum_tampense,0.0,0.0,1.0
Epidendrum_venosum,0.0,0.0,1.0
Encyclia_venosa,0.0,0.0,1.0
Epidendrum,0.0,0.0,1.0
genus_Epidendrum,0.0,0.0,1.0
epidendron,0.0,0.0,1.0
Epipactis,0.125,0.125,0.75
genus_Epipactis,0.125,0.125,0.75
Epipactis_helleborine,0.0,0.0,1.0
stream_orchid,0.0,0.0,1.0
giant_helleborine,0.0,0.0,1.0
Epipactis_gigantea,0.0,0.0,1.0
Glossodia,0.0,0.0,1.0
genus_Glossodia,0.0,0.0,1.0
tongueflower,0.0,0.0,1.0
tongue-flower,0.0,0.0,1.0
Goodyera,0.0,0.0,1.0
genus_Goodyera,0.0,0.0,1.0
rattlesnake_plantain,0.0,0.0,1.0
Grammatophyllum,0.0,0.0,1.0
genus_Grammatophyllum,0.0,0.0,1.0
Gymnadenia,0.0,0.0,1.0
genus_Gymnadenia,0.0,0.0,1.0
fragrant_orchid,0.0,0.0,1.0
Gymnadenia_conopsea,0.0,0.0,1.0
short-spurred_fragrant_orchid,0.0,0.0,1.0
Gymnadenia_odoratissima,0.0,0.0,1.0
Gymnadeniopsis,0.0,0.0,1.0
genus_Gymnadeniopsis,0.0,0.0,1.0
Habenaria,0.0,0.0,1.0
genus_Habenaria,0.0,0.0,1.0
fringed_orchis,0.0,0.0,1.0
fringed_orchid,0.0,0.0,1.0
rein_orchid,0.0,0.0,1.0
rein_orchis,0.0,0.0,1.0
bog_rein_orchid,0.0,0.0,1.0
bog_candles,0.0,0.0,1.0
Habenaria_dilatata,0.0,0.0,1.0
white_fringed_orchis,0.0,0.0,1.0
white_fringed_orchid,0.0,0.0,1.0
Habenaria_albiflora,0.0,0.0,1.0
elegant_Habenaria,0.0,0.0,1.0
Habenaria_elegans,0.0,0.0,1.0
purple-fringed_orchid,0.0,0.0,1.0
purple-fringed_orchis,0.0,0.0,1.0
Habenaria_fimbriata,0.0,0.0,1.0
coastal_rein_orchid,0.0,0.0,1.0
Habenaria_greenei,0.0,0.0,1.0
Hooker's_orchid,0.0,0.0,1.0
Habenaria_hookeri,0.0,0.0,1.0
ragged_orchid,0.0,0.0,1.0
ragged_orchis,0.0,0.0,1.0
ragged-fringed_orchid,0.0,0.0,1.0
